72
# x y z
15.13128706574	1614.4322151815	0
15.971914125263	1614.2480817522	0
17.092750204309	1614.0017802685	0
17.933377262895	1613.8896490494	0
19.054213341941	1613.6640943179	0
19.894840401464	1613.4531806812	0
21.01567648051	1613.2017060473	0
22.136512559555	1613.0209612165	0
22.977139618163	1612.7839906162	0
24.097975697208	1612.4704513359	0
24.938602756711	1612.2799935018	0
26.059438835756	1612.0233888554	0
26.900065894364	1611.8127028387	0
28.020901973409	1611.4935477121	0
28.861529032912	1611.2661169525	0
29.982365111957	1610.9320909696	0
31.103201191003	1610.6332943565	0
31.94382824961	1610.3988909041	0
33.064664328656	1610.025215627	0
33.905291388159	1609.6969226656	0
35.026127467204	1609.273055992	0
35.866754526728	1608.9762645137	0
36.987590604857	1608.6083213405	0
38.108426683902	1608.2923235213	0
38.949053743405	1607.9791718677	0
40.069889822451	1607.5638687784	0
40.910516881974	1607.2027089205	0
42.031352960103	1606.7101178852	0
42.871980019606	1606.3922779973	0
43.992816098652	1605.8915568952	0
45.113652177718	1605.5141987047	0
45.954279237221	1605.2987675488	0
47.07511531535	1605.1190249794	0
47.915742374874	1605.5260009765	0
49.036578453919	1606.3123136821	0
49.877205513422	1606.6963135379	0
50.998041592467	1607.274444045	0
52.118877670596	1608.0306414839	0
52.95950473012	1608.5139866878	0
54.080340809166	1609.1804639773	0
54.920967868668	1609.5609066613	0
56.041803947714	1610.221126547	0
56.882431006321	1610.673374109	0
58.003267085367	1611.3347461671	0
59.124103164412	1612.0321219308	0
59.964730223915	1612.5118527521	0
61.08556630296	1613.134070834	0
61.926193361568	1613.5942860079	0
63.047029440613	1614.1662248883	0
63.887656500116	1614.5491071429	0
65.008492579161	1615.2045999399	0
66.129328658207	1615.8033413614	0
66.969955716814	1616.2616465479	0
68.09079179586	1616.764310679	0
68.931418855383	1617.1658761161	0
70.052254934429	1617.656704016	0
70.892881993015	1617.9890029638	0
72.013718072061	1618.5044395044	0
73.134554151106	1618.9392016417	0
73.97518121063	1619.4065547169	0
75.096017289675	1619.7860661175	0
75.936644348262	1620.0922625165	0
77.057480427307	1620.5294926769	0
77.898107486831	1620.8283593505	0
79.018943565876	1621.1782520266	0
80.139779644922	1621.5498573094	0
80.980406703508	1621.8616524219	0
82.101242782554	1622.2570103236	0
82.941869842078	1622.6144373996	0
84.062705921123	1622.9506321957	0
84.903332980626	1623.1735509429	0
86.024169058755	1623.4939937733	0
1065
# g s err t valid 
2	1	1.00234220858672e-04	2.01251078824088e-03	1
3	1	2.20384714217506e-04	4.18652517439889e-03	1
4	1	3.09167223954526e-04	5.89126021752018e-03	1
5	1	4.28859854748732e-04	8.38480755304161e-03	1
6	1	5.19471323683689e-04	1.01696562187370e-02	1
7	1	6.39658249301708e-04	1.21082355855534e-02	1
8	1	7.38438910148116e-04	1.52376306000266e-02	1
9	1	7.72065097360361e-04	1.53307044825844e-02	1
10	1	8.21965711837688e-04	1.63778600618003e-02	1
11	1	8.51232999237280e-04	1.74201848331504e-02	1
12	1	8.99044408435000e-04	1.64625684791413e-02	1
13	1	9.40208983176775e-04	1.71761773788395e-02	1
14	1	9.68696787495349e-04	1.97168232232258e-02	1
15	1	9.93089702454962e-04	1.85849174561401e-02	1
16	1	1.02952090651187e-03	2.21002509825235e-02	1
17	1	1.05849067040597e-03	1.99787267315216e-02	1
18	1	1.08142695216297e-03	2.14047380226181e-02	1
19	1	1.11215750830424e-03	2.27423960146829e-02	1
20	1	1.13602649083036e-03	2.09169212353002e-02	1
21	1	1.16772932553138e-03	2.32524827787398e-02	1
22	1	1.18723290994946e-03	2.41510655424458e-02	1
23	1	1.21846545362039e-03	2.33020899533484e-02	1
24	1	1.25154809265429e-03	2.42119128274982e-02	1
25	1	1.27242755167420e-03	2.53345322636787e-02	1
26	1	1.30419898289651e-03	2.40788548598498e-02	1
27	1	1.32081562177780e-03	2.79484806194533e-02	1
28	1	1.34989374358554e-03	2.63136549349013e-02	1
29	1	1.37177145851722e-03	2.80580496511985e-02	1
30	1	1.39721995952409e-03	2.43095678131533e-02	1
31	1	1.42216903173531e-03	2.95476877665918e-02	1
32	1	1.43733988982699e-03	2.84468133796977e-02	1
33	1	1.45903832532470e-03	3.15444485324222e-02	1
34	1	1.49516673564039e-03	2.86870254388070e-02	1
35	1	1.54842546211640e-03	3.01553800969720e-02	1
36	1	1.57825158602048e-03	3.14122255750701e-02	1
37	1	1.61513250345900e-03	2.87459237473583e-02	1
38	1	1.66098146030244e-03	3.16746034857735e-02	1
39	1	1.68685513051185e-03	3.02242429150776e-02	1
40	1	1.72909339656625e-03	3.43641546141271e-02	1
41	1	1.75196749923174e-03	3.67724162216014e-02	1
42	1	1.79704491669967e-03	3.96370272329405e-02	1
43	1	1.82478717428523e-03	3.69645398396117e-02	1
44	1	1.87367670544100e-03	3.46799402727983e-02	1
45	1	1.91392506463300e-03	3.74831742550163e-02	1
